100	162
AliMohammedMaher	1	AdrianaPerezNavarro	2
AllisonJanney	3	AmyRedford	1
AllysonFelix	1	AbrahamFoxman	3
AdrienBrody	2	AbrahamFoxman	2
AbbasKiarostami	2	AdamScott	1
AlejandroToledo	2	AndresManuelLopezObrador	3
AngelaMerkel	1	AbdulazizKamilov	3
AndrewLuster	1	AliciaKeys	2
AbdoulayeWade	2	AndrewWetzler	1
AdamAnt	1	AgbaniDarego	2
AkbarHashemiRafsanjani	2	AlexZanardi	1
AliciaKeys	2	AlexPenelas	1
AlDavis	3	AndyGarcia	2
AishwaryaRai	2	AleksanderKwasniewski	2
AmyBrenneman	2	AlexandreDespatie	2
AndreaBocelli	1	AlvaroNoboa	1
AliciaSilverstone	2	AlyWagner	1
AndrewWetzler	1	AndyRooney	3
AnitaDeFrantz	2	AngelaMerkel	1
AngelaBassett	2	AlbertoGonzales	2
AmandaPlumer	1	AlbertoAcosta	3
AmandaBeard	1	AlainDucasse	2
AlexPenelas	1	AmrMoussa	2
AlessandraCerna	2	AlexKing	1
AlbertoGonzales	2	AlyWagner	3
AdrianaPerezNavarro	3	AmelieMauresmo	2
AhmedQureia	2	AndresManuelLopezObrador	1
AlanDershowitz	1	AmelieMauresmo	1
AliciaWitt	2	AlexCabrera	1
AndreAgassi	1	AmelieMauresmo	2
AndrewFirestone	1	AlvaroUribe	2
AlexKing	2	AndreAgassi	1
AndyLau	2	AndreaDeCruz	1
AaronTippin	3	AllisonJanney	2
AbdulMajeedShobokshi	2	AlexandreDespatie	1
AlbertBrooks	3	AliAbbas	3
AlPacino	2	AlexKing	2
AngelLockward	1	AngieMartinez	1
AlexZanardi	1	AlysonHannigan	1
AliAbbas	3	AlfredoMoreno	3
AlexandraPelosi	1	AaronGuiel	2
AlvaroSilvaCalderon	4	AndyRoddick	2
AngelaMascia-Frye	1	AliFallahian	1
AlexCabrera	1	AlvaroUribe	3
Abdullah	3	AbrahamFoxman	3
AdrianNastase	1	AnitaDeFrantz	2
AlexisDennisoff	1	AdrianNastase	3
AndyWarhol	1	AdrianNastase	2
AlastairCampbell	1	AlejandroGonzalezInarritu	2
AndrewFastow	2	AlexandreDespatie	2
AlysonHannigan	2	AmberFrey	2
AdoorGopalakarishnan	2	Abdullah	1
AgbaniDarego	2	AlbertoAcosta	1
AkbarAlBaker	2	AdrianAnnus	2
AmramMitzna	2	AgnesBruckner	1
AaronEckhart	4	AlexSink	2
AdamSandler	2	AkhmedZakayev	1
AngieArzola	1	AdoorGopalakarishnan	3
AidanQuinn	3	AkhmedZakayev	3
AndresDAlessandro	2	AgbaniDarego	2
AhmadMasood	1	AlfredodiStefano	3
AlecBaldwin	3	AJCook	3
AlvaroUribe	4	AllySheedy	2
AhmetNecdetSezer	2	AmandaPlumer	2
AlyWagner	2	AndrewFirestone	2
AkhmedZakayev	3	AaronTippin	1
AaronSorkin	2	AlanisMorissette	1
AlfredodiStefano	3	AliFallahian	1
AndyBenes	1	AbbaEban	1
AldoParedes	1	AlisonLohman	3
AlbertoFujimori	3	AaronTippin	3
AbbaEban	2	AllisonJanney	2
AlanBall	1	AhmedChalabi	2
AbdullahGul	2	AishwaryaRai	2
AdriannaZuzic	1	AaronTippin	1
AlimzhanTokhtakhounov	2	AlastairCampbell	3
AlejandroGonzalezInarritu	1	AlfonsoPortillo	2
AlGore	2	AlexanderDowner	2
AlSharpton	1	AhmadMasood	1
AbrahamFoxman	1	AndreBucher	3
AmandaMarsh	2	AaronEckhart	1
AngelaLansbury	2	AndrewBernard	3
AmberTamblyn	2	AmelieMauresmo	1
AlanisMorissette	1	AndyGriffith	2
AlexFerguson	2	AlejandroGonzalezInarritu	1
AlexisBledel	4	AaronSorkin	1
AdrianaLima	1	AlfredoMoreno	3
AlmaPowell	2	AhmedQureia	1
AbdulRahman	3	AndreaDeCruz	1
AlexandreHerchcovitch	3	AlexandraPelosi	2
AbidHamidMahmudAl-Tikriti	1	AmySmart	3
AndersEbbeson	2	AmramMitzna	1
AlexandreDaigle	1	AlejandroToledo	2
AndrewCuomo	1	AliFallahian	1
AndreaYates	2	AliciaSilverstone	3
AlekWek	3	AndersEbbeson	2
AmySmart	3	AdelAl-Jubeir	3
AlLeiter	1	AlDavis	2
AbdullatifSener	1	AmberFrey	3
AhmedChalabi	2	AdelAl-Jubeir	1
AndreasVinciguerra	1	AhmedAhmed	2
AlexanderLukashenko	1	AlecosMarkides	1
AndresManuelLopezObrador	2	AaronSorkin	3
AmyYasbeck	4	Abdullah	3
AngeloReyes	4	AkikoMorigami	2
AmelieMauresmo	1	AllisonJanney	2
AgnesBruckner	4	AndresManuelLopezObrador	2
AndreaDeCruz	1	AlexandreHerchcovitch	2
AndyRoddick	3	AmeliaVega	3
AngieMartinez	3	AlexanderLukashenko	1
AmrMoussa	3	AlexCejka	2
AlexanderPayne	1	AlexaVega	3
AlexandreDespatie	2	AlexHolmes	2
AlexHolmes	1	AlvaroNoboa	3
AmandaBynes	2	AlexandreHerchcovitch	3
AmeliaVega	2	AhmadMasood	3
AlessandroNesta	1	AdriannaZuzic	1
AbdullahAhmadBadawi	1	AndyDick	2
AndreBucher	3	1
AlfonsoCuaron	1	1
AbdelAzizAl-Hakim	1	2
AlfredSant	1	2
AnibalIbarra	3	3
AndresPastrana	2	1
AJCook	1	1
AlvaroNoboa	2	1
AndyGarcia	2	1
AndyRooney	2	2
AdisaiBodharamik	1	2
AmberFrey	2	1
AdamScott	3	3
AndyGriffith	1	2
AdrianAnnus	2	1
AndyDick	2	2
AlbertoRuizGallardon	3	2
AlexaVega	2	3
AliKhamenei	2	2
AlexanderDowner	4	4
AhmedAhmed	3	1
AlexCejka	2	1
AndrewBernard	3	5
AmyRedford	2	1
AbdulazizKamilov	2	2
AlbertoAcosta	3	1
AliFallahian	1	1
AleksanderKwasniewski	1	3
AlannaUbach	2	1
AngelinaJolie	1	1
AaronGuiel	1	2
AllySheedy	1	2
AlexSink	3	2
AdrianFernandez	3	3
AlfonsoPortillo	2	1
AlecosMarkides	2	3
AdelAl-Jubeir	2	1
AlfredoMoreno	3	2
AkmalTaher	2	1
AkikoMorigami	1	3
AbelPacheco	3	3
AnjumHussain	2	2
AlainDucasse	3	3
AlisonLohman	1	1
AliMohammedMaher	2	2
AllisonJanney	1	3
AllysonFelix	3	2
AdrienBrody	3	3
AbbasKiarostami	2	3
AlejandroToledo	2	1
AngelaMerkel	1	2
AndrewLuster	1	1
AbdoulayeWade	3	3
AdamAnt	3	1
AkbarHashemiRafsanjani	3	4
AliciaKeys	1	1
AlDavis	1	2
AishwaryaRai	2	2
AmyBrenneman	3	1
AndreaBocelli	3	3
AliciaSilverstone	3	4
AndrewWetzler	1	2
AnitaDeFrantz	2	1
AngelaBassett	3	2
AmandaPlumer	1	2
AmandaBeard	4	3
AlexPenelas	1	2
AlessandraCerna	2	2
AlbertoGonzales	1	2
AdrianaPerezNavarro	1	3
AhmedQureia	3	1
AlanDershowitz	2	2
AliciaWitt	2	1
AndreAgassi	1	1
AndrewFirestone	2	1
AlexKing	2	2
AndyLau	3	1
AaronTippin	3	1
AbdulMajeedShobokshi	2	1
AlbertBrooks	3	2
AlPacino	1	2
AngelLockward	1	2
AlexZanardi	2	2
AliAbbas	1	1
AlexandraPelosi	1	3
AlvaroSilvaCalderon	2	2
AngelaMascia-Frye	2	1
AlexCabrera	2	2
Abdullah	3	1
AdrianNastase	1	1
AlexisDennisoff	4	1
AndyWarhol	2	1
AlastairCampbell	2	2
AndrewFastow	2	1
AlysonHannigan	1	2
AdoorGopalakarishnan	3	3
AgbaniDarego	3	1
AkbarAlBaker	3	1
AmramMitzna	1	3
AaronEckhart	1	1
AdamSandler	3	1
AngieArzola	2	1
AidanQuinn	3	2
AndresDAlessandro	1	2
AhmadMasood	1	2
AlecBaldwin	2	1
AlvaroUribe	4	4
AhmetNecdetSezer	2	2
AlyWagner	1	2
AkhmedZakayev	3	3
AaronSorkin	2	1
AlfredodiStefano	3	1
AndyBenes	1	1
AldoParedes	2	3
AlbertoFujimori	2	3
AbbaEban	2	1
AlanBall	4	2
AbdullahGul	1	2
AdriannaZuzic	1	3
AlimzhanTokhtakhounov	2	3
AlejandroGonzalezInarritu	1	2
AlGore	2	1
AlSharpton	1	1
AbrahamFoxman	2	3
AmandaMarsh	1	3
AngelaLansbury	1	1
AmberTamblyn	2	1
AlanisMorissette	3	3
AlexFerguson	1	1
AlexisBledel	3	2
AdrianaLima	3	2
AlmaPowell	3	2
AbdulRahman	2	2
AlexandreHerchcovitch	3	1
AbidHamidMahmudAl-Tikriti	3	2
AndersEbbeson	1	1
AlexandreDaigle	1	1
AndrewCuomo	1	2
AndreaYates	2	2
AlekWek	2	1
AmySmart	3	1
AlLeiter	2	1
AbdullatifSener	1	3
AhmedChalabi	2	1
AndreasVinciguerra	2	2
AlexanderLukashenko	2	2
AndresManuelLopezObrador	2	3
AmyYasbeck	1	1
AngeloReyes	2	1
AmelieMauresmo	1	1
AgnesBruckner	3	3
AndreaDeCruz	1	2
AndyRoddick	1	3
AngieMartinez	2	2
AmrMoussa	3	2
AlexanderPayne	3	3
AlexandreDespatie	1	2
AlexHolmes	3	3
AmandaBynes	2	1
AmeliaVega	3	1
AlessandroNesta	2	3
AbdullahAhmadBadawi	3	1
AndreBucher	2	AmberTamblyn	1
AlfonsoCuaron	3	AngieMartinez	2
AbdelAzizAl-Hakim	1	AkmalTaher	2
AlfredSant	3	AliciaWitt	1
AnibalIbarra	1	AmrMoussa	3
AndresPastrana	3	AdrianNastase	1
AJCook	1	AlDavis	3
AlvaroNoboa	1	AngelinaJolie	1
AndyGarcia	2	AlexHolmes	1
AndyRooney	3	AlbertoGonzales	2
AdisaiBodharamik	3	AbdulRahman	2
AmberFrey	2	AliAbbas	4
AdamScott	3	AndyGarcia	1
AndyGriffith	1	AdamScott	3
AdrianAnnus	3	AaronTippin	1
AndyDick	2	AdrianFernandez	3
AlbertoRuizGallardon	3	AkmalTaher	1
AlexaVega	1	AmyYasbeck	1
AliKhamenei	2	AndrewBernard	4
AlexanderDowner	2	AngelaLansbury	2
AhmedAhmed	1	AlastairCampbell	2
AlexCejka	2	AliciaWitt	2
AndrewBernard	1	AbbaEban	3
AmyRedford	1	AlexisDennisoff	3
AbdulazizKamilov	3	AlPacino	3
AlbertoAcosta	2	AmrMoussa	1
AliFallahian	1	AhmadMasood	2
AleksanderKwasniewski	2	AngieMartinez	3
AlannaUbach	2	AbidHamidMahmudAl-Tikriti	1
AngelinaJolie	1	AdrianNastase	2
AaronGuiel	2	AdrienBrody	2
AllySheedy	1	AkhmedZakayev	2
AlexSink	3	AkbarAlBaker	2
AdrianFernandez	1	AliciaSilverstone	3
AlfonsoPortillo	1	AbdulazizKamilov	2
AlecosMarkides	2	AlPacino	2
AdelAl-Jubeir	1	AlessandraCerna	2
AlfredoMoreno	1	AmyYasbeck	3
AkmalTaher	2	AkbarHashemiRafsanjani	1
AkikoMorigami	1	AndyGriffith	2
AbelPacheco	1	AmyBrenneman	3
AnjumHussain	2	AlexaVega	1
AlainDucasse	1	AaronSorkin	2
AlisonLohman	1	AlbertoRuizGallardon	1
AliMohammedMaher	3	AhmedChalabi	1
AllisonJanney	1	AmberFrey	1
AllysonFelix	1	AlimzhanTokhtakhounov	2
AdrienBrody	1	AmyBrenneman	1
AbbasKiarostami	2	AlexisDennisoff	4
AlejandroToledo	3	AndyDick	1
AngelaMerkel	2	AlexSink	1
AndrewLuster	3	AmrMoussa	1
AbdoulayeWade	2	AkikoMorigami	2
AdamAnt	3	AlbertoGonzales	2
AkbarHashemiRafsanjani	4	AlexisDennisoff	2
AliciaKeys	1	AndresManuelLopezObrador	3
AlDavis	1	AlainDucasse	3
AishwaryaRai	2	AlanBall	1
AmyBrenneman	2	AmberTamblyn	2
AndreaBocelli	3	AndrewFastow	2
AliciaSilverstone	3	AlexandraPelosi	2
AndrewWetzler	1	AndyBenes	2
AnitaDeFrantz	3	AndyRooney	3
AngelaBassett	2	AJCook	2
AmandaPlumer	1	AlmaPowell	3
AmandaBeard	2	AbdulazizKamilov	2
AlexPenelas	3	AlexSink	2
AlessandraCerna	1	AllySheedy	1
AlbertoGonzales	1	AlexFerguson	2
AdrianaPerezNavarro	3	AdelAl-Jubeir	1
AhmedQureia	2	AndreaBocelli	3
AlanDershowitz	1	AmyYasbeck	4
AliciaWitt	1	AlannaUbach	1
AndreAgassi	2	AndresDAlessandro	2
AndrewFirestone	2	AndrewBernard	1
AlexKing	2	AdamScott	2
AndyLau	3	AlanisMorissette	2
AaronTippin	4	AdisaiBodharamik	1
AbdulMajeedShobokshi	3	AngieMartinez	1
AlbertBrooks	3	AdrianNastase	2
AlPacino	1	AlfredSant	1
AngelLockward	1	AlyWagner	2
AlexZanardi	1	AndyGarcia	1
AliAbbas	2	AbdulRahman	2
AlexandraPelosi	3	AkbarAlBaker	3
AlvaroSilvaCalderon	3	AaronSorkin	2
AngelaMascia-Frye	1	AlessandraCerna	2
AlexCabrera	3	AdrienBrody	1
Abdullah	1	AlexCabrera	3
AdrianNastase	1	AllySheedy	1
AlexisDennisoff	1	AlbertBrooks	2
AndyWarhol	1	AkmalTaher	2
AlastairCampbell	2	AmramMitzna	3
AndrewFastow	1	AbdelAzizAl-Hakim	2
AlysonHannigan	1	AndrewFastow	2
AdoorGopalakarishnan	2	AmberTamblyn	2
AgbaniDarego	3	AndreaBocelli	2
AkbarAlBaker	1	AngelinaJolie	2
AmramMitzna	2	AndyRooney	3
AaronEckhart	3	AmyYasbeck	2
AdamSandler	1	AndrewWetzler	2
AngieArzola	2	AlfonsoCuaron	2
AidanQuinn	3	AlimzhanTokhtakhounov	3
AndresDAlessandro	1	AlimzhanTokhtakhounov	1
AhmadMasood	1	AmandaPlumer	1
AlecBaldwin	3	AdamSandler	2
AlvaroUribe	4	AlexandraPelosi	3
AhmetNecdetSezer	3	AbrahamFoxman	3
AlyWagner	2	AlbertoAcosta	1
AkhmedZakayev	3	AlessandraCerna	1
AaronSorkin	3	AlecBaldwin	1
AlfredodiStefano	1	AmramMitzna	3
AndyBenes	1	AlexanderLukashenko	1
AldoParedes	2	AngelaMascia-Frye	1
AlbertoFujimori	2	AaronGuiel	2
AbbaEban	1	AkikoMorigami	2
AlanBall	3	AndreasVinciguerra	1
AbdullahGul	1	AmberFrey	1
AdriannaZuzic	2	AlecosMarkides	1
AlimzhanTokhtakhounov	2	AlexandreHerchcovitch	3
AlejandroGonzalezInarritu	3	AliciaSilverstone	1
AlGore	2	AndresManuelLopezObrador	3
AlSharpton	1	AmberFrey	3
AbrahamFoxman	3	AmyYasbeck	2
AmandaMarsh	2	AlexisDennisoff	1
AngelaLansbury	3	AlexisBledel	3
AmberTamblyn	2	AmandaPlumer	2
AlanisMorissette	1	AnibalIbarra	2
AlexFerguson	2	AlexandraPelosi	1
AlexisBledel	4	AlDavis	3
AdrianaLima	3	AlSharpton	3
AlmaPowell	3	AbelPacheco	1
AbdulRahman	3	AhmadMasood	2
AlexandreHerchcovitch	2	AndresManuelLopezObrador	1
AbidHamidMahmudAl-Tikriti	2	AlecosMarkides	3
AndersEbbeson	2	AmyYasbeck	2
AlexandreDaigle	2	AlisonLohman	1
AndrewCuomo	2	AmandaBynes	2
AndreaYates	1	AndresPastrana	2
AlekWek	3	AndreBucher	2
AmySmart	1	AndrewLuster	1
AlLeiter	2	AgnesBruckner	2
AbdullatifSener	1	AliKhamenei	2
AhmedChalabi	1	AndyGarcia	1
AndreasVinciguerra	2	AlimzhanTokhtakhounov	1
AlexanderLukashenko	1	AlexHolmes	2
AndresManuelLopezObrador	2	AlekWek	1
AmyYasbeck	1	AndersEbbeson	1
AngeloReyes	2	AlbertoGonzales	2
AmelieMauresmo	1	AmrMoussa	2
AgnesBruckner	2	AndyWarhol	2
AndreaDeCruz	1	AbdullahGul	2
AndyRoddick	4	AliciaWitt	1
AngieMartinez	2	AhmetNecdetSezer	3
AmrMoussa	2	AmySmart	1
AlexanderPayne	2	AleksanderKwasniewski	3
AlexandreDespatie	1	AliAbbas	3
AlexHolmes	1	AlexanderDowner	4
AmandaBynes	1	AlexandreDaigle	2
AmeliaVega	1	AlanBall	3
AlessandroNesta	3	AbidHamidMahmudAl-Tikriti	1
AbdullahAhmadBadawi	3	AlexFerguson	3
AndreBucher	2	2
AlfonsoCuaron	3	3
AbdelAzizAl-Hakim	1	3
AlfredSant	1	1
AnibalIbarra	2	2
AndresPastrana	1	2
AJCook	3	1
AlvaroNoboa	2	2
AndyGarcia	1	1
AndyRooney	2	2
AdisaiBodharamik	3	1
AmberFrey	2	1
AdamScott	2	1
AndyGriffith	2	2
AdrianAnnus	2	3
AndyDick	1	1
AlbertoRuizGallardon	3	2
AlexaVega	3	1
AliKhamenei	1	1
AlexanderDowner	3	2
AhmedAhmed	3	2
AlexCejka	1	2
AndrewBernard	1	1
AmyRedford	2	3
AbdulazizKamilov	3	1
AlbertoAcosta	1	3
AliFallahian	1	1
AleksanderKwasniewski	3	3
AlannaUbach	2	2
AngelinaJolie	1	1
AaronGuiel	2	2
AllySheedy	1	2
AlexSink	1	3
AdrianFernandez	3	3
AlfonsoPortillo	2	1
AlecosMarkides	2	3
AdelAl-Jubeir	2	1
AlfredoMoreno	3	3
AkmalTaher	2	2
AkikoMorigami	2	1
AbelPacheco	2	1
AnjumHussain	2	2
AlainDucasse	3	2
AlisonLohman	3	3
AliMohammedMaher	3	3
AllisonJanney	3	2
AllysonFelix	1	3
AdrienBrody	1	2
AbbasKiarostami	1	1
AlejandroToledo	2	2
AngelaMerkel	1	1
AndrewLuster	3	1
AbdoulayeWade	2	3
AdamAnt	1	1
AkbarHashemiRafsanjani	3	4
AliciaKeys	1	2
AlDavis	2	1
AishwaryaRai	2	3
AmyBrenneman	2	1
AndreaBocelli	2	2
AliciaSilverstone	1	4
AndrewWetzler	2	2
AnitaDeFrantz	3	3
AngelaBassett	2	3
AmandaPlumer	2	2
AmandaBeard	5	2
AlexPenelas	2	3
AlessandraCerna	1	2
AlbertoGonzales	2	1
AdrianaPerezNavarro	1	2
AhmedQureia	3	1
AlanDershowitz	3	1
AliciaWitt	1	1
AndreAgassi	1	2
AndrewFirestone	2	2
AlexKing	2	2
AndyLau	1	3
AaronTippin	3	1
AbdulMajeedShobokshi	1	1
AlbertBrooks	3	1
AlPacino	1	1
AngelLockward	3	3
AlexZanardi	2	1
AliAbbas	2	2
AlexandraPelosi	2	1
AlvaroSilvaCalderon	2	2
AngelaMascia-Frye	2	1
AlexCabrera	2	2
Abdullah	3	3
AdrianNastase	3	1
AlexisDennisoff	4	4
AndyWarhol	2	2
AlastairCampbell	3	3
AndrewFastow	1	1
AlysonHannigan	1	2
AdoorGopalakarishnan	1	2
AgbaniDarego	3	1
AkbarAlBaker	2	1
AmramMitzna	3	2
AaronEckhart	2	2
AdamSandler	3	3
AngieArzola	2	1
AidanQuinn	2	3
AndresDAlessandro	1	2
AhmadMasood	2	1
AlecBaldwin	3	1
AlvaroUribe	1	4
AhmetNecdetSezer	1	2
AlyWagner	2	2
AkhmedZakayev	1	2
AaronSorkin	1	1
AlfredodiStefano	2	2
AndyBenes	2	1
AldoParedes	3	3
AlbertoFujimori	2	3
AbbaEban	2	2
AlanBall	1	4
AbdullahGul	3	1
AdriannaZuzic	1	2
AlimzhanTokhtakhounov	3	1
AlejandroGonzalezInarritu	1	2
AlGore	2	1
AlSharpton	3	3
AbrahamFoxman	2	2
AmandaMarsh	1	3
AngelaLansbury	3	2
AmberTamblyn	1	1
AlanisMorissette	3	1
AlexFerguson	2	3
AlexisBledel	4	2
AdrianaLima	3	3
AlmaPowell	2	3
AbdulRahman	1	1
AlexandreHerchcovitch	3	1
AbidHamidMahmudAl-Tikriti	1	2
AndersEbbeson	1	2
AlexandreDaigle	2	2
AndrewCuomo	1	1
AndreaYates	1	1
AlekWek	3	2
AmySmart	3	1
AlLeiter	2	1
AbdullatifSener	2	2
AhmedChalabi	2	1
AndreasVinciguerra	1	1
AlexanderLukashenko	2	1
AndresManuelLopezObrador	3	2
AmyYasbeck	1	3
AngeloReyes	1	1
AmelieMauresmo	2	2
AgnesBruckner	2	2
AndreaDeCruz	1	2
AndyRoddick	1	4
AngieMartinez	2	1
AmrMoussa	3	3
AlexanderPayne	3	3
AlexandreDespatie	2	2
AlexHolmes	3	3
AmandaBynes	2	1
AmeliaVega	3	3
AlessandroNesta	1	1
AbdullahAhmadBadawi	3	2
AndreBucher	2	AndreasVinciguerra	1
AlfonsoCuaron	2	AmrMoussa	1
AbdelAzizAl-Hakim	2	AbdullatifSener	2
AlfredSant	3	AliciaSilverstone	1
AnibalIbarra	1	AndrewBernard	3
AndresPastrana	1	AdisaiBodharamik	2
AJCook	1	AlexanderPayne	2
AlvaroNoboa	2	AlanBall	1
AndyGarcia	1	AlecBaldwin	2
AndyRooney	2	AlexSink	1
AdisaiBodharamik	2	AndrewLuster	3
AmberFrey	3	AndrewFastow	2
AdamScott	2	AlbertoAcosta	2
AndyGriffith	1	AmandaBynes	2
AdrianAnnus	3	AnitaDeFrantz	2
AndyDick	1	AllySheedy	1
AlbertoRuizGallardon	1	AlysonHannigan	2
AlexaVega	2	AlexisDennisoff	2
AliKhamenei	2	AndrewLuster	2
AlexanderDowner	1	AlexZanardi	1
AhmedAhmed	1	AbdulRahman	1
AlexCejka	1	AngelinaJolie	1
AndrewBernard	4	AlannaUbach	2
AmyRedford	3	AmeliaVega	3
AbdulazizKamilov	3	AlexKing	2
AlbertoAcosta	3	AlbertBrooks	1
AliFallahian	1	AhmadMasood	2
AleksanderKwasniewski	1	AlmaPowell	3
AlannaUbach	2	AngelaBassett	3
AngelinaJolie	2	AngelaMerkel	2
AaronGuiel	2	AJCook	2
AllySheedy	1	AndrewWetzler	2
AlexSink	3	AmyYasbeck	2
AdrianFernandez	3	AlecosMarkides	2
AlfonsoPortillo	2	AlLeiter	2
AlecosMarkides	2	AdrianFernandez	3
AdelAl-Jubeir	1	AliMohammedMaher	1
AlfredoMoreno	3	AkbarHashemiRafsanjani	2
AkmalTaher	2	AkbarHashemiRafsanjani	1
AkikoMorigami	2	AndreaBocelli	1
AbelPacheco	3	AndrewFirestone	2
AnjumHussain	1	AlmaPowell	2
AlainDucasse	3	AaronTippin	2
AlisonLohman	2	AndreBucher	3
AliMohammedMaher	2	AlfredoMoreno	1
AllisonJanney	1	AkhmedZakayev	1
AllysonFelix	2	AmramMitzna	1
AdrienBrody	1	AlvaroUribe	4
AbbasKiarostami	1	AlexCabrera	2
AlejandroToledo	1	AdamScott	1
AngelaMerkel	1	AhmedChalabi	1
AndrewLuster	2	AmberTamblyn	1
AbdoulayeWade	1	AbdelAzizAl-Hakim	2
AdamAnt	3	AngelLockward	3
AkbarHashemiRafsanjani	4	AbelPacheco	3
AliciaKeys	1	AbdulazizKamilov	2
AlDavis	1	AhmadMasood	2
AishwaryaRai	2	AidanQuinn	2
AmyBrenneman	3	AbdelAzizAl-Hakim	2
AndreaBocelli	2	AndyGriffith	1
AliciaSilverstone	3	AdrianaPerezNavarro	1
AndrewWetzler	2	AlLeiter	2
AnitaDeFrantz	3	AlecBaldwin	3
AngelaBassett	3	AbdulRahman	3
AmandaPlumer	2	AmandaBeard	2
AmandaBeard	2	AllysonFelix	2
AlexPenelas	3	AlPacino	2
AlessandraCerna	2	AlexandreHerchcovitch	1
AlbertoGonzales	3	AllisonJanney	3
AdrianaPerezNavarro	1	AlexisDennisoff	4
AhmedQureia	3	AldoParedes	2
AlanDershowitz	2	AgnesBruckner	3
AliciaWitt	1	AliMohammedMaher	1
AndreAgassi	2	AngieArzola	1
AndrewFirestone	1	AnibalIbarra	1
AlexKing	1	AgbaniDarego	4
AndyLau	2	AnitaDeFrantz	3
AaronTippin	2	AndreasVinciguerra	2
AbdulMajeedShobokshi	2	AdrianFernandez	3
AlbertBrooks	1	AlyWagner	1
AlPacino	3	AbdullatifSener	2
AngelLockward	2	AdrianNastase	2
AlexZanardi	2	AlexCabrera	1
AliAbbas	1	AndreaYates	1
AlexandraPelosi	1	AngelinaJolie	1
AlvaroSilvaCalderon	1	AmelieMauresmo	2
AngelaMascia-Frye	1	AngieMartinez	2
AlexCabrera	1	AlastairCampbell	2
Abdullah	1	AlexandreHerchcovitch	2
AdrianNastase	3	AmrMoussa	2
AlexisDennisoff	3	AlbertoRuizGallardon	1
AndyWarhol	1	AaronGuiel	2
AlastairCampbell	3	AnitaDeFrantz	2
AndrewFastow	2	AbdulRahman	2
AlysonHannigan	2	AgnesBruckner	1
AdoorGopalakarishnan	2	AlbertBrooks	1
AgbaniDarego	4	AlfredoMoreno	2
AkbarAlBaker	2	AmeliaVega	1
AmramMitzna	1	AdrianFernandez	3
AaronEckhart	2	AlexSink	2
AdamSandler	3	AndyGarcia	2
AngieArzola	2	AlessandraCerna	1
AidanQuinn	1	AmyBrenneman	2
AndresDAlessandro	1	AbdullatifSener	3
AhmadMasood	2	AlexanderLukashenko	1
AlecBaldwin	3	AndreasVinciguerra	2
AlvaroUribe	2	AhmedChalabi	2
AhmetNecdetSezer	1	AlyWagner	3
AlyWagner	3	AlecBaldwin	3
AkhmedZakayev	2	AmandaMarsh	3
AaronSorkin	3	AdamScott	1
AlfredodiStefano	2	AdrianaLima	2
AndyBenes	2	AndrewBernard	5
AldoParedes	1	AmyRedford	1
AlbertoFujimori	3	AJCook	3
AbbaEban	2	AmySmart	1
AlanBall	3	AbdulMajeedShobokshi	1
AbdullahGul	1	AlekWek	1
AdriannaZuzic	2	AlvaroSilvaCalderon	1
AlimzhanTokhtakhounov	2	AbdullahAhmadBadawi	3
AlejandroGonzalezInarritu	1	AhmetNecdetSezer	1
AlGore	2	AkikoMorigami	2
AlSharpton	2	AdrianFernandez	1
AbrahamFoxman	3	AlexanderLukashenko	1
AmandaMarsh	3	AngelaBassett	3
AngelaLansbury	2	AmeliaVega	1
AmberTamblyn	2	AndrewFirestone	1
AlanisMorissette	1	AlfonsoPortillo	1
AlexFerguson	2	AlSharpton	2
AlexisBledel	3	AlvaroUribe	3
AdrianaLima	2	AkhmedZakayev	2
AlmaPowell	2	AdriannaZuzic	3
AbdulRahman	1	AmyRedford	3
AlexandreHerchcovitch	3	AhmedQureia	3
AbidHamidMahmudAl-Tikriti	3	AlexHolmes	2
AndersEbbeson	1	AdriannaZuzic	3
AlexandreDaigle	1	AlLeiter	1
AndrewCuomo	2	AkmalTaher	2
AndreaYates	1	AlexisBledel	4
AlekWek	1	AhmedAhmed	2
AmySmart	2	AmyBrenneman	1
AlLeiter	1	AbdulRahman	3
AbdullatifSener	2	AmberTamblyn	2
AhmedChalabi	2	AllysonFelix	2
AndreasVinciguerra	1	AdrianaPerezNavarro	1
AlexanderLukashenko	1	AbbaEban	3
AndresManuelLopezObrador	3	AliKhamenei	2
AmyYasbeck	2	AkikoMorigami	3
AngeloReyes	4	AndresPastrana	2
AmelieMauresmo	1	AbdoulayeWade	2
AgnesBruckner	3	AlecosMarkides	3
AndreaDeCruz	1	AbelPacheco	2
AndyRoddick	1	AmyBrenneman	1
AngieMartinez	2	AbdullahGul	3
AmrMoussa	3	AlbertoAcosta	2
AlexanderPayne	3	AlvaroNoboa	1
AlexandreDespatie	1	AllysonFelix	1
AlexHolmes	1	AndersEbbeson	1
AmandaBynes	1	AliciaWitt	2
AmeliaVega	1	AdamSandler	3
AlessandroNesta	3	AlGore	2
AbdullahAhmadBadawi	3	AndreaYates	2
AndreBucher	2	2
AlfonsoCuaron	3	1
AbdelAzizAl-Hakim	2	2
AlfredSant	3	2
AnibalIbarra	3	1
AndresPastrana	1	2
AJCook	3	3
AlvaroNoboa	2	1
AndyGarcia	1	2
AndyRooney	3	3
AdisaiBodharamik	1	2
AmberFrey	2	3
AdamScott	3	2
