100	200
81	5	38	4
95	3	171	13
27	6	43	1
119	10	94	1
4	5	12	9
175	14	73	9
15	7	1	11
193	12	123	13
184	10	23	7
49	3	130	13
147	13	7	4
181	14	76	5
122	12	125	10
121	4	117	8
67	1	114	7
26	11	144	10
124	9	84	2
48	6	72	6
155	8	117	3
160	5	129	14
94	7	75	14
200	12	162	11
97	3	132	11
71	1	122	11
16	6	159	13
109	9	165	1
1	7	13	10
10	9	144	12
86	8	177	9
140	10	17	8
164	8	85	13
85	13	62	3
152	13	123	8
55	3	8	1
47	12	1	10
144	2	26	6
199	11	118	5
20	8	89	9
31	4	73	10
106	5	79	14
82	3	128	3
50	1	169	14
167	11	79	6
179	5	125	2
39	12	119	3
40	2	199	14
142	14	17	5
128	7	51	11
65	3	79	14
32	6	192	5
17	8	92	9
103	2	197	6
13	7	101	2
57	10	74	6
129	13	178	4
61	2	92	4
159	8	65	8
177	9	159	6
105	7	165	6
83	4	10	13
130	3	37	4
96	8	175	11
91	5	9	3
70	3	4	7
41	7	6
195	12	12
191	5	9
174	3	13
198	14	13
108	6	1
6	2	9
196	3	3
123	4	8
24	2	14
183	9	4
156	7	6
93	11	7
153	13	2
68	7	10
79	6	10
38	11	12
33	14	11
134	2	11
141	4	6
163	1	9
87	8	7
101	9	12
51	14	9
116	12	14
166	14	11
132	14	7
100	14	2
88	4	8
194	1	11
84	4	8
90	7	2
11	2	1
114	1	11
171	4	2
112	5	13
187	10	10
158	3	9
186	7	1
12	1	3
192	11	2
35	1	5
64	4	3
62	10	8
180	4	5
182	2	5
14	13	3
151	4	12
165	9	5
170	8	8
148	14	3
143	8	8
137	5	12
99	9	13
133	7	2
78	5	13
189	14	2
173	6	1
74	6	8
188	1	8
197	12	4
56	9	2
19	13	14
2	6	10
127	8	12
37	4	4
162	2	5
172	1	6
58	9	6
146	13	8
118	4	3
75	11	6
42	5	3
135	1	10
76	5	6
185	4	6
102	10	7
9	7	6
45	9	8
25	4	5
54	11	1
136	11	9
29	5	9
125	8	4
176	9	1
77	14	7
168	10	11
18	11	10
115	3	9
66	2	14
59	1	3
63	14	10
46	5	5
117	3	9
190	4	4
5	10	11
44	1	10
113	2	6
157	14	4
161	11	1
34	14	14
69	9	13
111	10	8
28	4	14
43	1	14
169	13	12
104	4	14
107	3	14
22	11	3
73	14	8
150	3	13
53	10	13
92	3	5
36	3	13
60	2	1
23	14	13
8	2	14
126	13	4
89	8	11
98	2	7
120	9	4
139	3	12
154	13	6
110	2	8
21	6	11
52	5	3
145	10	2
30	1	8
149	3	11
80	4	1
138	12	12
3	7	2
7	5	7
72	5	12
131	8	10
178	3	13
81	13	14
95	6	9
27	11	11
119	11	3
4	3	2
175	9	4
15	7	7
193	13	14
184	10	10
49	3	2
147	14	4
181	9	8
122	11	14
121	12	14
67	12	7
26	4	3
124	12	11
48	2	13
155	4	3
160	2	3
94	8	2
200	10	1
97	6	9
71	9	8
16	1	8
109	4	4
1	13	4
10	7	14
86	14	11
140	9	10
164	9	6
85	11	13
152	6	5
55	6	11
47	14	14
144	10	12
199	7	8
20	11	7
31	9	4
106	14	11
82	2	6
50	9	9
167	11	6
179	3	2
39	8	13
40	3	6
142	13	14
128	3	8
65	7	2
32	2	14
17	5	5
103	7	12
13	12	8
57	11	1
129	11	5
61	4	6
159	2	9
177	11	14
105	11	3
83	3	2
130	7	3
96	13	9
91	8	9
70	13	13
41	2	114	8
195	12	135	3
191	14	61	10
174	12	39	4
198	7	126	2
108	8	126	5
6	3	146	12
196	6	5	6
123	13	193	14
24	5	190	12
183	4	93	7
156	7	200	5
93	7	87	10
153	13	101	1
68	13	69	1
79	5	9	4
38	6	141	9
33	8	62	11
134	3	118	10
141	5	7	8
163	1	147	2
87	7	190	1
101	1	97	9
51	14	29	7
116	1	17	12
166	13	89	12
132	7	119	11
100	1	26	8
88	5	48	2
194	13	112	12
84	11	25	10
90	7	25	5
11	10	200	2
114	10	132	11
171	8	145	9
112	10	36	12
187	11	41	3
158	1	185	8
186	9	127	11
12	10	178	14
192	7	128	9
35	7	10	8
64	14	196	13
62	9	43	12
180	3	102	5
182	5	117	2
14	14	122	3
151	8	50	7
165	7	83	12
170	10	43	3
148	2	70	13
143	2	133	11
137	2	2	4
99	7	196	6
133	1	78	5
78	9	90	9
189	12	157	3
173	3	19	4
74	14	141	3
188	1	68	4
197	1	96	6
56	11	121	13
19	6	169	3
2	12	66	9
127	4	143	1
37	9	113	10
162	5	137	14
172	13	150	9
58	14	130	10
146	1	166	14
118	1	126	7
75	1	187	13
42	8	161	5
135	10	119	13
76	13	95	5
185	10	188	1
102	5	10	3
9	4	142	14
45	7	110	2
25	5	30	12
54	7	94	2
136	4	133	3
29	14	39	6
125	10	24	8
176	13	23	10
77	13	20	1
168	8	199	7
18	9	171	4
115	1	76	9
66	14	194	4
59	5	88	2
63	10	198	2
46	4	74	11
117	12	184	1
190	11	101	12
5	6	88	7
44	7	185	9
113	3	129	11
157	5	19	4
161	7	113	2
34	1	153	5
69	5	75	10
111	3	66	6
28	4	49	6
43	10	101	4
169	10	30	8
104	3	143	7
107	12	174	13
22	9	58	3
73	11	131	3
150	1	164	11
53	8	41	10
92	10	161	14
36	8	189	11
60	3	40	9
23	9	2	5
8	4	75	8
126	13	109	7
89	11	153	13
98	11	99	2
120	7	115	5
139	14	89	11
154	9	61	9
110	3	64	4
21	1	53	7
52	5	196	9
145	4	67	8
30	2	168	10
149	12	19	10
80	8	200	1
138	1	71	10
3	10	93	2
7	3	107	6
72	4	47	4
131	12	92	10
178	13	76	9
81	12	6	7
95	14	115	4
27	13	137	2
119	4	127	13
4	8	21	6
175	1	122	13
15	2	126	2
193	2	30	5
184	2	111	12
49	4	3	12
147	3	97	1
181	11	44	5
122	5	129	13
121	14	178	5
67	3	130	10
26	3	17	9
124	9	20	4
48	9	21	14
155	12	161	4
160	8	126	10
94	3	138	5
200	6	131	14
97	7	56	1
71	6	153	5
16	9	36	5
109	9	186	1
1	9	108	11
10	9	140	13
86	12	165	8
140	11	32	10
164	7	117	10
85	14	168	10
152	4	127	4
55	7	50	8
47	2	92	11
144	6	166	12
199	8	179	13
20	4	180	14
31	4	9	6
106	14	143	4
82	9	30	13
50	8	180	13
167	14	197	14
179	6	190	4
39	5	53	5
40	4	152	5
142	11	173	3
128	5	6	7
65	14	170	10
32	4	129	5
17	1	152	10
103	7	40	9
13	5	190	7
57	12	8	14
129	2	100	1
61	9	39	12
159	4	29	6
177	12	84	2
105	7	179	7
83	5	53	1
130	7	7	5
96	6	89	2
91	4	195	9
70	12	154	8
41	14	7
195	4	12
191	7	9
174	7	2
198	8	10
108	7	7
6	4	3
196	5	14
123	8	9
24	13	14
183	14	13
156	14	5
93	6	7
153	5	3
68	10	7
79	2	4
38	14	9
33	3	1
134	13	7
141	4	7
163	10	9
87	3	14
101	10	5
51	11	2
116	14	6
166	7	2
132	10	5
100	1	7
88	8	2
194	8	2
84	10	8
90	12	9
11	9	13
114	2	3
171	5	11
112	9	11
187	9	11
158	10	5
186	8	10
12	14	11
192	4	3
35	6	9
64	14	12
62	4	2
180	3	2
182	4	2
14	8	2
151	12	8
165	5	5
170	1	13
148	1	8
143	4	11
137	2	4
99	11	12
133	1	14
78	9	11
189	7	9
173	9	2
74	3	10
188	8	6
197	5	3
56	11	4
19	12	7
2	3	3
127	1	9
37	11	12
162	1	9
172	13	2
58	12	8
146	2	9
118	10	4
75	3	12
42	1	9
135	14	2
76	4	11
185	14	13
102	5	6
9	2	7
45	10	14
25	11	4
54	2	2
136	1	10
29	11	14
125	11	5
176	13	1
77	4	9
168	12	12
18	11	5
115	7	5
66	2	9
59	2	12
63	9	1
46	3	8
117	4	6
190	7	9
5	10	13
44	6	8
113	4	2
157	3	8
161	13	8
34	1	4
69	9	4
111	9	4
28	5	8
43	2	1
169	10	13
104	2	3
107	6	11
22	1	12
73	14	14
150	6	6
53	3	2
92	12	9
36	2	11
60	14	7
23	10	3
8	9	13
126	6	3
89	1	13
98	11	11
120	7	10
139	4	7
154	3	5
110	14	2
21	12	2
52	4	8
145	6	12
30	8	6
149	2	3
80	9	14
138	3	9
3	12	8
7	14	10
72	14	9
131	4	10
178	12	12
81	11	8
95	12	11
27	2	13
119	6	12
4	1	13
175	7	8
15	9	9
193	13	1
184	13	12
49	10	6
147	13	2
181	13	13
122	3	2
121	2	9
67	7	8
26	5	4
124	6	5
48	14	10
155	1	2
160	5	1
94	2	2
200	14	10
97	11	10
71	12	14
16	6	11
109	10	7
1	8	11
10	7	11
86	4	1
140	9	1
164	7	2
85	9	1
152	8	6
55	7	6
47	6	13
144	6	6
199	3	2
20	3	3
31	4	9
106	11	11
82	11	5
50	7	10
167	13	9
179	13	9
39	5	12
40	7	5
142	1	5
128	7	7
65	5	2
32	4	1
17	6	8
103	2	13
13	8	7
57	11	10
129	1	11
61	5	2
159	10	12
177	11	1
105	11	1
83	13	6
130	6	3
96	5	1
91	12	5
70	7	2
41	9	198	2
195	4	56	10
191	3	49	3
174	10	10	13
198	11	178	2
108	7	27	12
6	7	199	10
196	14	194	12
123	13	149	5
24	2	80	9
183	11	164	4
156	3	66	1
93	10	6	5
153	5	184	13
68	7	152	10
79	7	78	10
38	2	180	13
33	11	56	12
134	4	21	8
141	7	51	8
163	11	38	7
87	10	107	7
101	8	177	1
51	10	98	1
116	12	152	11
166	1	40	9
132	7	90	14
100	3	78	11
88	12	152	1
194	7	52	4
84	8	125	13
90	6	59	11
11	2	149	3
114	12	128	14
171	6	44	13
112	14	44	12
187	11	139	2
158	1	58	2
186	10	78	6
12	5	153	11
192	4	96	13
35	8	126	5
64	8	38	11
62	9	58	3
180	10	14	7
182	9	45	9
14	9	15	1
151	3	168	11
165	7	20	3
170	6	25	3
148	8	72	10
143	11	151	9
137	12	139	7
99	2	79	13
133	9	151	7
78	4	163	3
189	1	175	10
173	9	106	1
74	14	38	10
188	10	133	13
197	5	156	6
56	8	116	13
19	1	57	2
2	10	128	8
127	10	98	6
37	7	96	8
162	12	147	2
172	2	104	2
58	14	153	9
146	9	183	8
118	11	42	9
75	1	198	6
42	9	125	12
135	12	1	14
76	9	49	13
185	3	179	4
102	8	155	3
9	7	196	5
45	11	125	12
25	11	63	14
54	7	19	5
136	3	120	5
29	7	133	6
125	12	104	8
176	8	190	8
77	8	140	13
168	8	3	14
18	10	145	1
115	7	37	5
66	4	111	13
59	14	47	1
63	7	54	3
46	8	189	1
117	10	139	12
190	3	64	9
5	6	92	8
44	11	12	6
113	3	53	5
157	5	140	2
161	9	19	9
34	3	116	9
69	4	66	3
111	5	190	3
28	5	74	4
43	10	38	10
169	7	141	6
104	1	21	5
107	12	117	6
22	10	162	12
73	8	49	10
150	4	2	9
53	11	140	9
92	8	135	5
36	11	18	5
60	7	156	6
23	9	50	6
8	13	65	10
126	2	23	7
89	6	175	3
98	14	15	11
120	2	65	8
139	14	74	2
154	10	189	2
110	8	104	10
21	8	146	2
52	13	125	3
145	4	89	4
30	11	19	8
149	9	68	12
80	14	185	7
138	11	106	11
3	7	151	11
7	1	156	14
72	6	88	5
131	10	105	12
178	1	127	8
81	3	118	6
95	3	169	13
27	8	45	9
119	3	34	9
4	1	164	5
175	8	145	8
15	4	139	3
193	14	166	9
184	2	188	14
49	8	182	13
147	10	183	6
181	11	130	8
122	7	87	12
121	14	160	7
67	3	136	5
26	4	176	3
124	8	65	10
48	6	66	11
155	12	145	12
160	10	17	3
94	9	80	2
200	10	158	6
97	7	165	13
71	11	9	5
16	4	88	9
109	6	142	13
1	3	127	7
10	5	14	2
86	9	182	3
140	4	42	8
164	13	4	3
85	5	52	3
152	13	191	6
55	4	56	1
47	6	3	9
144	14	41	12
199	4	13	3
20	13	55	2
31	3	82	12
106	3	185	13
82	1	158	7
50	4	93	14
167	8	67	9
179	7	74	1
39	7	55	9
40	2	140	10
142	9	123	13
128	1	41	4
65	4	89	1
32	8	6	9
17	11	138	6
103	3	128	3
13	5	116	11
57	13	6	9
129	2	194	4
61	9	30	9
159	9	100	6
177	4	68	9
105	7	153	3
83	4	149	6
130	10	73	11
96	2	146	12
91	14	80	7
70	12	106	9
41	3	13
195	2	9
191	8	4
174	2	5
198	9	9
108	13	14
6	3	4
196	6	10
123	4	9
24	13	5
183	7	9
156	7	13
93	8	1
153	7	2
68	11	3
79	12	4
38	13	12
33	7	11
134	13	9
141	7	1
163	6	10
87	12	12
101	7	1
51	11	14
116	4	5
166	6	8
132	4	7
100	8	12
88	14	2
194	2	11
84	11	14
90	4	3
11	7	5
114	4	12
171	7	12
112	8	6
187	9	14
158	8	14
186	12	13
12	8	6
192	3	3
35	2	7
64	12	3
62	12	5
180	9	7
182	7	1
14	2	10
151	9	7
165	3	11
170	11	2
148	1	1
143	12	2
137	2	9
99	14	4
133	11	12
78	11	2
189	12	12
173	12	2
74	4	5
188	6	11
197	6	1
56	5	10
19	2	3
2	11	9
127	11	4
37	6	2
162	6	2
172	6	10
58	9	4
146	1	13
118	6	3
75	1	8
42	7	12
135	9	10
76	11	8
185	4	4
102	14	3
9	11	8
45	3	11
25	1	11
54	4	14
136	5	13
29	10	2
125	7	11
176	10	14
77	9	13
168	5	8
18	10	11
115	14	5
66	14	1
59	1	11
63	8	4
46	14	12
117	11	9
190	9	13
5	4	5
44	1	11
113	1	11
157	8	8
161	2	12
34	3	14
69	6	4
111	9	11
28	1	6
43	1	12
169	12	6
104	3	9
107	10	14
22	10	12
73	8	13
150	14	8
53	8	9
92	5	10
36	4	13
60	8	2
23	1	2
8	2	8
126	9	13
89	8	9
98	10	2
120	11	6
139	10	2
154	3	11
110	6	4
21	4	8
52	9	3
145	3	4
30	4	3
149	7	4
80	9	8
138	12	2
3	14	4
7	4	12
72	2	2
131	8	8
178	12	13
81	10	13
95	8	13
27	14	10
119	3	6
4	9	13
175	4	7
15	2	10
193	12	10
184	8	10
49	4	3
147	9	4
181	7	3
122	1	5
121	5	11
67	2	4
26	10	7
124	2	10
48	11	11
155	2	1
160	4	1
94	12	13
200	12	7
97	8	12
71	6	8
16	3	7
109	10	8
1	10	14
10	5	12
86	6	4
140	3	9
164	5	12
85	12	11
152	7	9
55	13	6
47	11	5
144	14	8
199	8	5
20	6	3
31	12	3
106	5	4
82	4	9
50	12	1
167	2	2
179	14	12
39	2	7
40	12	7
142	5	8
128	10	5
65	8	4
32	11	8
17	1	3
103	4	7
13	3	2
57	2	10
129	5	9
61	3	8
159	9	4
177	7	5
105	13	14
83	14	12
130	6	3
96	12	2
91	7	14
70	7	1
41	5	61	9
195	8	140	10
191	6	166	12
174	5	171	11
198	2	156	12
108	13	107	13
6	9	172	12
196	8	145	14
123	8	151	9
24	14	12	7
183	11	142	13
156	10	149	3
93	6	28	6
153	9	198	6
68	10	79	11
79	5	81	14
38	8	31	13
33	3	20	7
134	11	189	3
141	8	136	9
163	6	58	6
87	12	74	4
101	4	121	9
51	5	41	5
116	14	113	12
166	7	35	14
132	13	74	1
100	3	194	1
88	12	52	8
194	14	83	14
84	6	127	10
90	2	150	12
11	11	179	6
114	12	183	10
171	9	183	8
112	13	132	14
187	9	168	7
158	6	15	14
186	14	21	9
12	9	10	11
192	5	1	2
35	12	173	10
64	9	99	8
62	13	152	13
180	3	162	1
182	12	80	4
14	7	148	4
151	2	114	4
165	14	177	7
170	2	171	5
148	3	168	13
143	1	51	6
137	13	142	12
99	6	157	13
133	10	188	9
78	11	35	8
189	5	121	14
173	1	59	11
74	10	196	14
188	14	26	13
197	1	172	1
56	10	120	1
19	7	84	2
2	7	123	11
127	5	175	7
37	10	196	11
162	10	138	12
172	1	28	13
58	7	150	2
146	10	101	12
118	2	153	3
75	11	108	14
42	11	76	3
135	8	32	2
76	9	55	5
185	11	196	6
102	8	71	10
9	11	161	4
45	7	6	8
25	7	41	10
54	11	20	9
136	2	145	2
29	11	47	6
125	3	174	1
176	9	110	14
77	11	130	12
168	10	126	13
18	13	136	1
115	4	164	7
66	6	14	9
59	1	96	3
63	14	177	3
46	1	55	10
117	11	195	9
190	11	3	4
5	12	99	3
44	13	42	11
113	6	194	9
157	10	163	13
161	12	159	13
34	13	135	7
69	2	63	12
111	6	199	1
28	1	184	6
43	9	27	3
169	2	147	4
104	2	188	14
107	14	12	4
22	1	7	8
73	1	164	13
150	5	56	13
53	1	73	8
92	14	23	12
36	11	84	10
60	13	51	7
23	1	53	11
8	1	53	1
126	3	114	9
89	3	187	2
98	8	191	9
120	6	116	7
139	6	140	11
154	9	152	11
110	4	58	10
21	14	80	12
52	5	50	1
145	2	59	11
30	4	140	2
149	11	118	5
80	5	70	7
138	8	11	14
3	14	161	1
7	9	61	3
72	7	68	2
131	12	94	3
178	7	134	11
81	11	105	6
95	10	152	1
27	5	184	10
119	13	105	12
4	9	29	8
175	10	170	5
15	1	89	12
193	8	48	1
184	10	186	14
49	6	61	13
147	4	141	11
181	5	135	8
122	3	42	13
121	12	35	5
67	1	135	9
26	12	186	11
124	6	196	8
48	12	150	6
155	8	164	2
160	7	8	3
94	8	120	8
200	4	124	2
97	11	3	7
71	10	181	4
16	9	4	4
109	6	51	12
1	11	186	1
10	1	161	8
86	12	137	9
140	13	65	11
164	1	65	4
85	6	142	3
152	13	55	3
55	1	155	11
47	6	86	13
144	6	57	12
199	3	109	14
20	5	25	2
31	12	51	13
106	6	34	1
82	9	16	3
50	14	135	14
167	11	187	4
179	1	128	13
39	7	57	12
40	8	77	5
142	5	31	11
128	14	125	2
65	14	7	5
32	2	61	13
17	5	189	12
103	8	101	9
13	14	42	6
57	7	87	1
129	11	179	7
61	9	13	3
159	11	187	1
177	3	42	13
105	4	5	6
83	13	164	8
130	3	195	4
96	6	116	12
91	3	84	3
70	12	45	5
41	13	12
195	12	13
191	3	11
174	10	11
198	11	4
108	4	3
6	12	6
196	13	1
123	12	4
24	10	10
183	8	8
156	7	12
93	3	8
153	14	10
68	5	2
79	2	8
38	11	11
33	9	5
134	7	6
141	7	11
163	12	10
87	1	3
101	12	4
51	2	4
116	9	3
166	14	2
132	1	14
100	6	5
88	3	12
194	13	9
84	14	12
90	14	5
11	5	2
114	6	1
171	3	4
112	2	7
187	11	3
158	13	7
186	14	6
12	7	13
192	10	12
35	5	8
64	14	5
62	2	12
180	9	8
182	3	5
14	14	12
151	3	14
165	4	12
170	11	9
148	13	6
143	8	3
137	2	14
99	14	9
133	8	9
78	2	10
189	4	11
173	13	5
74	12	13
188	3	6
197	13	5
56	5	14
19	13	2
2	4	6
127	7	8
37	5	8
162	9	13
172	10	9
58	3	13
146	2	5
118	9	12
75	10	3
42	10	2
135	5	5
76	12	14
185	1	1
102	14	11
9	10	8
45	13	5
25	13	12
54	13	2
136	7	1
29	4	2
125	2	1
176	8	14
77	8	7
168	12	10
18	4	1
115	1	2
66	13	2
59	9	6
63	8	8
46	7	10
117	5	12
190	3	12
5	2	12
44	2	5
113	14	14
157	10	5
161	5	5
34	1	3
69	10	5
111	13	9
28	7	11
43	13	4
169	4	13
104	4	13
107	13	13
22	8	6
73	12	9
150	7	13
53	6	3
92	3	9
36	10	10
60	9	7
23	12	8
8	12	2
126	11	13
89	5	14
98	11	9
120	3	8
139	9	11
154	14	4
110	14	13
21	7	7
52	4	11
145	6	14
30	11	2
149	5	10
80	1	1
138	13	11
3	3	11
7	5	8
72	1	1
131	3	4
178	14	13
81	11	3
95	11	8
27	3	2
119	2	10
4	10	13
175	6	14
15	9	10
193	14	6
184	2	1
49	10	3
147	9	13
181	9	4
122	2	3
121	3	1
67	6	13
26	7	2
124	6	13
48	1	10
155	2	12
160	9	12
94	4	11
200	9	2
97	6	10
71	3	12
16	11	11
109	1	6
1	12	3
10	5	7
86	1	2
140	8	2
164	11	9
85	11	11
152	3	1
55	6	2
47	12	2
144	8	9
199	6	8
20	9	9
31	6	10
106	4	11
82	14	14
50	7	5
167	4	11
179	4	7
39	9	14
40	13	10
142	13	14
128	6	3
65	11	4
32	3	2
17	8	12
103	1	13
13	13	12
57	5	2
129	13	8
61	12	1
159	9	10
177	9	11
105	8	2
83	5	12
130	10	11
96	4	5
91	9	11
70	3	6
41	8	63	14
195	6	7	7
191	5	158	2
174	3	40	9
198	11	8	10
108	2	154	8
6	2	51	3
196	12	113	11
123	9	3	5
24	1	178	10
183	3	184	12
156	11	50	5
93	5	150	12
153	12	173	9
68	11	109	2
79	14	121	14
38	8	96	9
33	13	98	7
134	10	151	12
141	12	195	6
163	14	106	4
87	10	100	5
101	6	187	11
51	1	9	14
116	14	53	7
166	1	155	5
132	5	113	2
100	14	85	10
88	8	98	5
194	5	182	13
84	12	172	10
90	7	197	9
11	3	79	9
114	9	36	10
171	3	21	8
112	13	81	7
187	7	198	4
158	6	120	5
186	7	140	3
12	3	87	6
192	10	137	6
35	5	10	6
64	2	25	14
62	5	174	7
180	7	109	10
182	11	123	4
14	3	185	13
151	11	18	14
165	6	132	10
170	14	72	12
148	3	154	7
143	4	74	6
137	4	155	4
99	1	1	9
133	11	107	13
78	5	133	7
189	7	18	2
173	11	53	4
74	6	88	8
188	9	46	3
197	3	45	8
56	3	169	3
19	4	49	9
2	1	100	4
127	1	190	5
37	11	127	10
162	7	152	11
172	1	148	4
58	13	153	9
146	7	34	7
118	9	133	14
75	6	145	13
42	6	172	8
135	12	78	2
76	8	128	13
185	8	47	14
102	12	110	9
9	11	79	7
45	3	183	9
25	9	7	10
54	3	37	13
136	9	79	11
29	6	174	2
125	7	178	12
176	2	71	5
77	12	17	7
168	5	112	6
18	6	169	9
115	8	159	3
66	4	172	13
59	11	27	3
63	7	2	5
46	8	153	4
117	14	42	2
190	2	106	6
5	2	86	11
44	10	174	6
113	9	45	7
157	5	194	6
161	1	68	12
34	2	24	7
69	12	120	1
111	6	23	3
28	12	93	10
43	9	20	13
169	14	174	8
104	7	8	9
107	10	18	11
22	6	162	7
73	13	167	13
150	10	158	1
53	2	137	4
92	1	123	4
36	5	170	5
60	2	12	11
23	1	128	5
8	6	188	5
126	11	115	5
89	6	173	6
98	13	83	14
120	12	154	6
139	13	190	2
154	10	26	2
110	14	12	6
21	2	197	11
52	14	40	13
145	5	173	8
30	2	23	5
149	13	127	14
80	7	159	3
138	13	67	8
3	2	112	14
7	2	16	10
72	3	57	7
131	14	23	3
178	7	140	10
81	7	55	4
95	2	22	1
27	10	156	10
119	2	128	6
4	5	1	7
175	14	103	12
15	14	162	5
193	3	96	1
184	12	44	5
49	2	126	14
147	12	178	10
181	9	113	11
122	5	11	2
121	11	137	8
67	5	89	4
26	2	80	5
124	9	12	10
48	3	17	9
155	6	129	10
160	6	92	9
94	7	14	11
200	12	88	9
97	12	92	4
71	4	30	9
16	5	17	3
109	10	131	14
1	1	41	14
10	12	88	7
86	11	118	10
140	10	105	12
164	14	129	5
85	5	87	4
152	3	146	9
55	1	97	3
47	12	129	1
144	10	115	8
199	9	197	10
20	13	133	5
31	9	166	12
106	2	76	6
82	5	31	2
50	6	150	1
167	13	36	12
179	8	165	2
39	9	56	1
40	10	73	7
142	14	105	2
128	11	36	8
65	12	200	2
32	11	198	4
17	2	65	10
103	3	99	14
13	5	18	4
57	7	147	12
129	10	67	5
61	5	70	3
159	1	124	14
177	2	39	2
105	2	3	10
83	13	7	12
130	3	104	11
96	2	32	4
91	7	20	9
70	6	86	12
41	7	11
195	14	1
191	6	9
174	11	4
198	5	14
108	1	13
6	14	5
196	9	1
123	14	11
24	10	5
183	3	11
156	7	14
93	5	12
153	3	8
68	13	5
79	10	1
38	14	13
33	10	9
134	6	7
141	6	14
163	12	2
87	9	12
101	6	12
51	11	2
116	14	8
166	13	5
132	6	2
100	3	1
88	10	2
194	8	13
84	7	8
90	9	12
11	9	10
114	3	3
171	7	4
112	12	14
187	7	11
158	2	14
186	11	12
12	3	3
192	8	2
35	12	12
64	14	13
62	12	2
180	13	12
182	1	9
14	1	4
151	1	6
165	13	5
170	10	9
148	8	10
143	7	3
137	2	8
99	12	11
133	12	1
78	7	5
189	14	14
173	1	14
74	6	13
188	5	9
197	6	13
56	10	9
19	8	10
2	7	12
127	13	7
37	4	1
162	5	8
172	2	5
58	12	4
146	14	12
118	14	11
75	14	1
42	14	14
135	7	11
76	12	9
185	3	12
102	8	4
9	14	7
45	13	6
25	8	4
54	10	11
136	5	8
29	13	4
125	13	12
176	6	3
77	3	5
168	5	3
18	14	3
115	10	11
66	12	1
59	13	14
63	6	12
46	8	12
117	1	10
190	4	7
5	4	3
44	9	4
113	6	2
157	10	2
161	13	2
34	10	11
69	1	7
111	3	7
28	12	13
43	4	7
169	9	5
104	3	10
107	7	13
22	1	11
73	3	13
150	7	8
53	10	12
92	4	14
36	14	8
60	7	7
23	14	5
8	6	4
126	10	12
89	13	8
98	6	10
120	1	14
139	5	12
154	2	4
110	11	1
21	6	6
52	9	8
145	7	3
30	14	1
149	13	12
80	12	7
138	9	7
3	7	2
7	7	1
72	14	14
131	1	1
178	6	5
81	12	4
95	14	14
27	3	3
119	4	7
4	5	6
175	1	12
15	14	12
193	8	4
184	6	12
49	13	1
147	14	7
181	9	14
122	9	14
121	10	10
67	1	3
26	5	8
124	3	5
48	6	3
155	7	1
160	9	11
94	9	11
200	2	11
97	11	14
71	7	8
16	11	7
109	6	1
1	1	11
10	12	14
86	13	12
140	14	14
164	13	7
85	4	10
152	6	12
55	14	8
47	7	11
144	6	7
199	10	5
20	3	7
31	12	1
106	5	11
82	3	14
50	12	2
167	9	12
179	11	8
39	13	1
40	3	2
142	7	6
128	4	8
65	12	5
32	3	1
17	8	7
103	12	2
13	8	8
57	2	12
129	2	11
61	8	3
159	14	8
177	10	9
105	3	7
83	3	14
130	11	2
96	13	12
91	1	6
70	4	2
41	6	188	8
195	12	89	14
191	5	78	11
174	14	95	11
198	3	27	1
108	11	140	6
6	12	120	9
196	3	95	4
123	11	34	7
24	11	46	3
183	14	141	1
156	13	187	9
93	4	63	2
153	12	10	8
68	1	28	6
79	3	132	2
38	4	39	10
33	2	169	3
134	8	64	5
141	12	170	10
163	8	124	3
87	6	76	10
101	7	145	1
51	13	26	13
116	5	126	1
166	3	130	12
132	13	200	7
100	6	155	4
88	3	175	3
194	13	73	8
84	3	44	8
90	3	148	7
11	11	49	4
114	4	91	11
171	13	56	5
112	2	65	11
187	4	152	1
158	3	121	1
186	11	107	3
12	5	160	4
192	2	103	6
35	1	108	9
64	1	40	4
62	5	18	13
180	9	113	2
182	13	139	8
14	2	85	13
151	2	88	5
165	12	181	10
170	1	90	2
148	1	142	2
143	1	175	7
137	14	147	10
99	12	144	13
133	3	164	10
78	7	160	12
189	2	41	9
173	9	93	14
74	11	91	14
188	8	97	13
197	6	144	6
56	9	3	14
19	7	87	12
2	12	36	9
127	8	177	14
37	12	67	12
162	8	147	10
172	7	96	3
58	8	186	14
146	11	51	11
118	9	15	7
75	2	40	2
42	12	147	5
135	12	147	2
76	3	62	14
185	5	80	10
102	10	187	7
9	13	163	12
45	4	80	2
25	13	71	8
54	10	49	9
136	12	92	2
29	5	12	8
125	13	138	12
176	14	130	12
77	11	165	7
168	4	129	7
18	7	122	7
115	3	87	10
66	9	120	10
59	3	136	4
63	14	65	13
46	12	38	7
117	6	87	7
190	8	142	14
5	2	118	2
44	13	153	14
113	6	130	1
157	9	20	11
161	10	23	5
34	10	143	2
69	4	144	12
111	2	17	9
28	8	109	5
43	13	77	4
169	12	198	14
104	5	98	2
107	12	12	11
22	4	180	12
73	12	182	1
150	10	174	6
53	12	20	11
92	13	46	6
36	12	152	9
60	12	8	2
23	6	77	13
8	8	46	3
126	7	64	12
89	4	145	1
98	3	22	13
120	10	184	10
139	5	155	9
154	8	28	8
110	5	37	14
21	1	183	9
52	1	43	4
145	13	121	1
30	5	181	14
149	10	110	9
80	1	196	6
138	1	106	12
3	7	119	3
7	5	31	2
72	6	55	7
131	11	104	8
